ID,CategorySinglePlayer,CategoryMultiplayer,CategoryCoop,CategoryMMO,CategoryInAppPurchase,CategoryIncludeSrcSDK,CategoryIncludeLevelEditor,CategoryVRSupport
325630,True,False,False,False,False,False,False,False
325670,False,False,False,False,False,False,True,False
325730,True,False,False,False,False,False,False,False
325790,True,False,False,False,False,False,False,False
325860,True,False,False,False,False,False,False,False
325870,True,False,False,False,False,False,False,False
325880,True,False,False,False,False,False,False,False
325910,False,False,False,False,False,False,False,False
325930,True,True,True,False,False,False,False,False
326060,True,False,False,False,False,False,False,False
326110,True,True,True,False,False,False,False,False
326120,True,False,False,False,False,False,False,False
326130,True,False,False,False,False,False,False,False
326150,True,False,False,False,False,False,False,False
326160,True,True,True,True,False,False,False,False
326180,True,False,False,False,False,False,False,False
326190,True,False,False,False,False,False,False,False
326230,True,False,False,False,False,False,False,False
326340,True,True,True,False,False,False,False,False
326380,True,False,False,False,False,False,False,False
326410,True,True,True,False,False,False,False,False
326420,True,False,False,False,False,False,False,False
326460,True,True,False,False,False,False,False,False
326470,True,False,False,False,False,False,False,False
326480,True,False,False,False,False,False,False,False
326520,True,False,False,False,False,False,False,False
326590,True,False,False,False,False,False,False,False
326630,True,True,False,False,False,False,True,False
326650,True,False,False,False,False,False,False,False
326670,True,False,False,False,False,False,False,False
326720,True,False,False,False,False,False,False,False
326730,True,False,False,False,False,False,False,False
326840,True,False,False,False,False,False,False,False
326950,True,False,False,False,False,False,False,False
326960,True,False,True,False,False,False,False,False
326990,True,False,False,False,False,False,False,False
327000,True,False,False,False,False,False,False,False
327010,True,False,False,False,False,False,False,False
327030,True,True,False,False,False,False,False,False
327060,True,False,False,False,False,False,False,False
327070,False,True,False,True,False,False,False,False
327090,False,True,True,True,False,False,False,False
327140,False,False,False,False,False,False,False,True
327150,True,True,False,False,False,False,False,False
327210,True,True,False,False,False,False,False,False
327220,True,False,False,False,False,False,False,False
327260,True,False,False,False,False,False,False,False
327310,True,False,False,False,False,False,False,False
327370,True,False,False,False,False,False,False,False
327380,True,False,False,False,False,False,False,False
327390,True,False,False,False,False,False,False,False
327400,True,False,False,False,False,False,False,False
327410,True,False,False,False,False,False,False,False
327440,True,False,False,False,False,False,False,False
327450,True,False,False,False,False,False,False,False
327490,False,False,False,False,False,False,False,False
327500,True,False,True,False,False,False,False,False
327510,True,False,False,False,False,False,False,False
327520,True,False,False,False,False,False,False,False
327560,True,False,False,False,False,False,False,False
327640,True,False,False,False,False,False,False,False
327650,True,False,False,False,False,False,False,False
327670,True,False,False,False,False,False,False,False
327680,True,False,False,False,False,False,False,False
327740,True,False,False,False,False,False,False,False
327760,True,True,False,False,False,False,False,False
327860,True,False,False,False,False,False,False,False
327880,True,False,False,False,False,False,False,False
327890,True,False,False,False,False,False,False,False
327910,True,False,False,False,False,False,False,False
327920,True,False,False,False,False,False,False,False
327930,True,False,False,False,False,False,False,False
327940,True,False,False,False,False,False,False,False
327950,True,False,False,False,False,False,False,False
327960,True,True,True,False,False,False,False,False
327980,True,False,False,False,False,False,False,False
328000,True,False,False,False,False,False,False,False
328060,True,True,True,False,True,False,False,False
328070,False,True,False,False,True,False,True,False
328080,True,False,False,False,False,False,True,False
328100,True,False,False,False,False,False,False,False
328220,True,False,False,False,False,False,False,False
328270,True,False,False,False,False,False,False,False
328310,True,False,False,False,False,False,False,False
328430,True,False,False,False,False,False,False,False
328440,True,False,False,False,False,False,False,False
328450,True,False,False,False,False,False,False,False
328460,True,False,False,False,False,False,False,False
328470,True,False,False,False,False,False,False,False
328500,True,False,False,False,False,False,False,False
328510,True,True,True,False,False,False,False,False
328550,True,False,False,False,False,False,False,False
328600,True,True,False,False,False,False,False,False
328640,True,False,False,False,False,False,False,False
328650,True,True,False,False,False,False,False,False
328670,True,True,False,False,False,False,False,False
328680,True,False,False,False,False,False,False,False
328710,True,True,True,False,False,False,False,False
328730,True,False,False,False,False,False,False,False
328740,True,False,False,False,False,False,False,False
328760,True,False,False,False,False,False,False,False
328780,True,False,False,False,False,False,False,False
328830,True,False,False,False,False,False,True,False
328870,True,False,False,False,False,False,False,False
328880,True,False,False,False,False,False,False,False
328890,True,True,False,False,False,False,False,False
328900,True,False,False,False,False,False,False,False
328920,True,False,False,False,False,False,False,False
328930,True,False,False,False,False,False,False,False
328940,True,False,True,False,False,False,False,False
