ID,MinReqsText,RecReqsText
282590,Minimum:OS: LinuxProcessor: SSE2 Capable processorMemory: 1 GB RAMGraphics: AMD or Nvidia Graphics card w/ 512MB RAM OpenGL 2.1 SupportNetwork: Broadband Internet connectionStorage: 600 MB available spaceAdditional Notes: Broadband required for internet play.,Recommended:OS: LinuxProcessor: Intel Core i7 or AMD Phenom IIMemory: 2 GB RAMGraphics: NVIDIA GTX 460 w/ 1GB RAMNetwork: Broadband Internet connectionStorage: 600 MB available space
282640,,
282680,Minimum:OS: Ubuntu 10.10+Processor: Dual Core CPU 1.6GhzGraphics: 512Mb VRAM Minimum 1024x768 resolution Intel HD 3000 and higher GeForce 8800 and higher AMD Radeon X1600 and higher,
282760,Minimum:OS: Ubuntu 12.04 or laterProcessor: 1.6+ GHz or betterMemory: 1 GB RAMGraphics: Radeon HD5450 or better; 256 MB or higherStorage: 150 MB available space,
282780,Minimum:Processor: Intel Core 2 Duo or equivalentMemory: 1 GB RAMGraphics: OpenGL 2.0 or laterStorage: 150 MB available spaceAdditional Notes: Supports mouse and keyboard Xbox 360 controllers Xbox One controllers and other Steam-configured controllers,
282880,Minimum:OS: Ubuntu 12.04 (32 bit),
283040,Minimum:OS: Linux Kernal 3.2 32 & 64 bitsProcessor: Single Core 1.6 GhzMemory: 1024 MB RAMGraphics: 512 Mb non integratedNetwork: Broadband Internet connectionStorage: 500 MB available spaceAdditional Notes: Tested on Ubuntu with nvidia drivers.,
283080,Minimum:Processor: Intel (2.5 Ghz single core) or betterMemory: 2 GB RAMStorage: 100 MB available spaceAdditional Notes: Super Chibi Knight does require Adobe AIR but this is included with the game installer.,
283180,Minimum:OS: Debian 7Memory: 500 MB RAMStorage: 300 MB available space,Recommended:OS: Debian 7Memory: 1 GB RAMStorage: 500 MB available space
283230,,
283270,Minimum:OS: Ubuntu 10.10 or laterGraphics: 3D Graphics card with OpenGL supportStorage: 1200 MB available space,
283640,Minimum:OS: glibc 2.15+ 32/64-bit. S3TC support is NOT required.Processor: Intel Core 2 Duo 2.8 GHz or equivalentMemory: 1 GB RAMGraphics: OpenGL 3.0+ support (2.1 with ARB extensions acceptable)Storage: 2 GB available spaceAdditional Notes: SDL_GameController devices fully supported,Recommended:OS: glibc 2.15+ 32/64-bitProcessor: Intel Core 2 Duo or AMD Athlon 64 X2 5600+Memory: 2 GB RAMGraphics: OpenGL 3.2+ supportStorage: 2 GB available spaceAdditional Notes: SDL_GameController devices fully supported
283660,Minimum:OS: Ubuntu 12.04 LTSProcessor: 2 GHz or higherMemory: 256 MB RAMStorage: 68 MB available space,
283920,Minimum:OS: Ubuntu 14.04 LTSProcessor: 1.0 GHz ProcessorMemory: 512 MB RAMGraphics: 100% OpenGL accelerated card or onboard graphicsStorage: 512 MB available spaceSound Card: Any ALSA supported card on onboard audio,Recommended:OS: Ubuntu 14.04 LTSProcessor: 1.5 GHz ProcessorMemory: 512 MB RAMGraphics: 100% OpenGL accelerated card or onboard graphicsStorage: 512 MB available spaceSound Card: Any ALSA supported card on onboard audio
283940,Minimum:OS: Ubuntu 14.04 LTSProcessor: 1.0 GHz ProcessorMemory: 512 MB RAMGraphics: 100% OpenGL accelerated card or onboard graphicsStorage: 512 MB available spaceSound Card: Any ALSA supported card on onboard audio,Recommended:OS: Ubuntu 14.04 LTSProcessor: 1.5 GHz ProcessorMemory: 512 MB RAMGraphics: 100% OpenGL accelerated card or onboard graphicsStorage: 512 MB available spaceSound Card: Any ALSA supported card on onboard audio
283960,Minimum:OS: Ubuntu 14.04 LTSProcessor: 1.0 GHz ProcessorMemory: 512 MB RAMGraphics: 100% OpenGL accelerated card or onboard graphicsStorage: 512 MB available spaceSound Card: Any ALSA supported card on onboard audio,Recommended:OS: Ubuntu 14.04 LTSProcessor: 1.5 GHz ProcessorMemory: 512 MB RAMGraphics: 100% OpenGL accelerated card or onboard graphicsStorage: 512 MB available spaceSound Card: Any ALSA supported card on onboard audio
283980,Minimum:OS: Ubuntu 14.04 LTSProcessor: 1.0 GHz ProcessorMemory: 512 MB RAMGraphics: 3D graphics card or onboard graphics compatible with OpenGLStorage: 512 MB available spaceSound Card: Any ALSA supported card on onboard audio,Recommended:OS: Ubuntu 14.04 LTSProcessor: 1.5 GHz ProcessorGraphics: 3D graphics card or onboard graphics compatible with OpenGLStorage: 512 MB available spaceSound Card: Any ALSA supported card on onboard audio
284000,Minimum:OS: Ubuntu 14.04 LTSProcessor: 1.0 GHz ProcessorMemory: 512 MB RAMGraphics: 100% OpenGL accelerated card or onboard graphicsStorage: 512 MB available spaceSound Card: Any ALSA supported card on onboard audio,Recommended:OS: Ubuntu 14.04 LTSProcessor: 1.5 GHz ProcessorMemory: 512 MB RAMGraphics: 100% OpenGL accelerated card or onboard graphicsStorage: 512 MB available spaceSound Card: Any ALSA supported card on onboard audio
284020,Minimum:OS: Ubuntu 12.04 LTSProcessor: 1.0 GHz ProcessorMemory: 512 MB RAMGraphics: 100% OpenGL accelerated card or onboard graphicsStorage: 512 MB available spaceSound Card: Any ALSA supported card on onboard audio,Recommended:OS: Ubuntu 14.04 LTSProcessor: 1.5 GHz ProcessorMemory: 512 MB RAMGraphics: 100% OpenGL accelerated card or onboard graphicsStorage: 512 MB available spaceSound Card: Any ALSA supported card on onboard audio
284140,Minimum:OS: Ubuntu 14.04Processor: Intel Core 2 DuoMemory: 2 GB RAMGraphics: Intel HD Graphics 5000Storage: 5 GB available spaceSound Card: AnyAdditional Notes: Headphones or External Speakers for best experience,Recommended:OS: Ubuntu 15.04Processor: i5Memory: 4 GB RAMGraphics: NVIDIA GeForce GTX 560Storage: 5 GB available spaceSound Card: Any
284410,Minimum:OS: Ubuntu 12.04+Processor: Dual Core 2.0GHz or equivalent processorMemory: 4 GB RAMGraphics: 512 MBStorage: 3 GB available space,
284460,Minimum:OS: SteamOS Ubuntu 14.04 or laterProcessor: Desktop Intel Core 2 Duo at 2 GHz or AMD Athlon 64 X2 2 GHzMemory: 3 GB RAMGraphics: Desktop Intel Core 2 Duo at 2 GHz ou AMD Athlon 64 X2 2 GHzNetwork: Broadband Internet connectionStorage: 4 GB available spaceSound Card: Integrated chipset,Recommended:OS: SteamOS Ubuntu 14.04 or laterProcessor: Intel i5 quad core at 3 GHz ou AMD FX-6200 3.8 GHz or fasterMemory: 4 GB RAMGraphics: NVIDIA GeForce GTX 660 1go VRAM ATI Radeon HD 7850 1go VRAM or fasterNetwork: Broadband Internet connectionStorage: 4 GB available spaceSound Card: Integrated chipset
284710,Minimum:OS: Ubuntu 12.04 (32/64bit)Processor: 1.5 GHzMemory: 512 MB RAMGraphics: 128 MB VRAMStorage: 1 GB available space,Recommended:OS: Ubuntu 12.04 (32/64bit)Processor: 2 GHzMemory: 1 GB RAMGraphics: 256 MB VRAMStorage: 1 GB available space
284730,Minimum:OS: Ubuntu 12.04 (32/64bit)Processor: 1.5 GHzMemory: 512 MB RAMGraphics: 128 MB VRAMStorage: 1 GB available space,Recommended:OS: Ubuntu 12.04 (32/64bit)Processor: 2 GHzMemory: 1 GB RAMGraphics: 256 MB VRAMStorage: 1 GB available space
284750,Minimum:OS: Ubuntu 12.04 (32/64bit)Processor: 1.5 GHzMemory: 512 MB RAMGraphics: 128 MB VRAMStorage: 1 GB available space,Recommended:OS: Ubuntu 12.04 (32/64bit)Processor: 2 GHzMemory: 1 GB RAMGraphics: 256 MB VRAMStorage: 1 GB available space
284770,Minimum:OS: Ubuntu 12.04 (32/64bit)Memory: 512 MB RAMGraphics: 128 MB VRAMStorage: 1 GB available space,Recommended:OS: Ubuntu 12.04 (32/64bit)Memory: 1 GB RAMGraphics: 256 MB VRAMStorage: 1 GB available space
284790,Minimum:OS: Ubuntu 12.04 (32/64bit)Memory: 512 MB RAMGraphics: 128 MB VRAMStorage: 1 GB available space,Recommended:OS: Ubuntu 12.04 (32/64bit)Memory: 1 GB RAMGraphics: 256 MB VRAMStorage: 1 GB available space
284810,Minimum:OS: Ubuntu 12.04 (32/64bit)Processor: 1.5 GHzMemory: 512 MB RAMGraphics: 128 MB VRAMStorage: 1 GB available space,Recommended:OS: Ubuntu 12.04 (32/64bit)Processor: 2 GHzMemory: 1 GB RAMGraphics: 256 MB VRAMStorage: 1 GB available space
284830,Minimum:OS: Ubuntu 12.04 (32/64bit)Processor: 1.5 GHzMemory: 512 MB RAMGraphics: 128 MB VRAMStorage: 1 GB available space,Recommended:OS: Ubuntu 12.04 (32/64bit)Processor: 2 GHzMemory: 1 GB RAMGraphics: 256 MB VRAMStorage: 1 GB available space
284850,Minimum:OS: Ubuntu 12.04 (32/64bit)Processor: 1.5 GHzMemory: 512 MB RAMGraphics: 128 MB VRAMStorage: 1 GB available space,Recommended:OS: Ubuntu 12.04 (32/64bit)Processor: 2 GHzMemory: 1 GB RAMGraphics: 256 MB VRAMStorage: 1 GB available space
284870,Minimum:OS: Ubuntu 12.04 (32/64bit)Processor: 1.5 GHzMemory: 512 MB RAMGraphics: 128 MB VRAMStorage: 1 GB available space,Recommended:OS: Ubuntu 12.04 (32/64bit)Processor: 2 GHzMemory: 1 GB RAMGraphics: 256 MB VRAMStorage: 1 GB available space
284890,Minimum:OS: Ubuntu 12.04 (32/64bit)Processor: 1.5 GHzMemory: 512 MB RAMGraphics: 128 MB VRAMStorage: 1 GB available space,Recommended:OS: Ubuntu 12.04 (32/64bit)Processor: 2 GHzMemory: 1 GB RAMGraphics: 256MB VRAMStorage: 1 GB available space
285110,Minimum:OS: 32-Bit with glibc 2.17 or higherProcessor: 1.2 GHzMemory: 1 GB RAMGraphics: 128MB with OpenGL 1.2 SupportStorage: 2 GB available spaceAdditional Notes: 32-Bit build. It should work with all 64-bit systems with multiarch support. Instructions for which libaries needed are included in parent directory in case ld fails to find libs.,Recommended:OS: Slackware 14.1 (Any major distro with glibc2.17 or higher)Processor: 3 GHzMemory: 3 GB RAMGraphics: 512MB with OpenGL 2.0 SupportStorage: 3 GB available spaceAdditional Notes: 32-Bit build. It should work with all 64-bit systems with multiarch support. Instructions for which libaries needed are included in parent directory in case ld fails to find libs.
285800,Minimum:OS: Ubuntu 12.04 LTSProcessor: 1.7 GHz Dual CoreMemory: 2 GB RAMGraphics: NVIDIA GeForce GTX 260 ATI Radeon 4870 HD Intel HD 4000 or equivalent card with at least 512 MB VRAMStorage: 500 MB available space,
285820,Minimum:OS: Ubuntu 12.04 32-bitProcessor: Intel Core i5Memory: 3 GB RAMGraphics: Nvidia Geforce GT 430/equivalent or higherStorage: 3 GB available space,Recommended:OS: Ubuntu 12.04 32-bitProcessor: High-range Intel Core i5Memory: 4 GB RAMGraphics: Nvidia Geforce GTX 560/equivalent or higherStorage: 3 GB available space
285900,Minimum:OS: Linux (Most Linux distributions should work)Processor: Core 2 DuoMemory: 3 GB RAMGraphics: SM3 512MB VRAMStorage: 2 GB available space,Recommended:OS: Ubuntu 14.04Processor: Core i3Memory: 4 GB RAMGraphics: SM4 1GB VRAMStorage: 2 GB available space
285920,Minimum:OS: Ubuntu 12.04 or higherProcessor: 2.33Ghz Dual CoreMemory: 4 GB RAMGraphics: OpenGL 3 Compatible GPU with 1GB Video RAMStorage: 1 GB available spaceAdditional Notes: Two-button mouse strongly recommended. Spec may be subject to revisions during Early Access.,
285960,Minimum:Processor: 1.0 GHz ProcessorMemory: 512 MB RAMGraphics: OpenGL accelerated card or onboard graphicsStorage: 512 MB available spaceSound Card: Any ALSA supported card on onboard audio,
286100,Minimum:OS: Ubuntu 12.04 LTS or similarStorage: 20 MB available spaceAdditional Notes: 64-bit executable,
286160,Minimum:Memory: 4 GB RAMGraphics: IntegratedNetwork: Broadband Internet connectionStorage: 4 GB available space,
286200,Minimum:OS: AnyProcessor: Intel Core Duo or equivalentMemory: 4 GB RAMGraphics: onboard graphicsStorage: 700 MB available space,Recommended:OS: AnyProcessor: Intel i3 or equivalentMemory: 6 GB RAMGraphics: discrete video cardStorage: 700 MB available space
286220,Minimum:OS: Ubuntu 12.10Processor: Intel Atom 1.6 GHzMemory: 1 GB RAMGraphics: Intel Graphics Media Accelerator 945GMEStorage: 3 GB available space,Recommended:OS: Ubuntu 13.04Processor: Intel Core 2 DuoMemory: 4 GB RAMGraphics: nVidia GeForce 8800 GTStorage: 3 GB available space
286240,Minimum:OS: Ubuntu 12Processor: 2.0 GHz Dual CoreMemory: 1 GB RAMGraphics: OpenGL 2.0 CompatibleSound Card: OpenAL Compatible,
286260,Minimum:OS: x86/x86_64Processor: 1GhzMemory: 1 GB RAMStorage: 2 GB available space,
286340,Minimum:OS: Ubuntu 12.04Processor: 2.2 GHz Intel Core 2 DuoMemory: 2 GB RAMGraphics: Dedicated graphics card (OpenGL 2.0)Storage: 500 MB available spaceAdditional Notes: Java required,
286380,Minimum:OS: Ubuntu 12.04 or laterProcessor: 1.6 GHz+Storage: 100 MB available space,
286570,Minimum:OS: Ubuntu 16.04 / Steam OS 2.0 (64 bit)Processor: Intel i3 / AMD FX-6300Memory: 4 GB RAMGraphics: 1GB NVIDIA 640 series card or better with driver version 364.19 or later (tested)Storage: 15 GB available spaceAdditional Notes: AMD and Intel GPUs are not supported at time of release. Nvidia requires 364.19 or newer drivers.,Recommended:OS: Ubuntu 16.04 / Steam OS 2.0 (64 bit)Processor: Intel i7 4770Memory: 8 GB RAMGraphics: NVIDIA 970 series card or better with driver version 364.19 or later (tested)Storage: 15 GB available spaceAdditional Notes: AMD and Intel GPUs are not supported at time of release. Nvidia requires 364.19 or newer drivers.
286690,Minimum:OS: 64-bit Ubuntu 12.04 or 14.04 or Steam OSProcessor: Intel Core i5 2.7 GHz (or equivalent AMD)Memory: 4 GB RAMGraphics: NVIDIA Geforce 460 / AMD 5850 with 2GB VRAMStorage: 10 GB available spaceAdditional Notes: Due to OpenGL 4 Intel video cards no longer supported,Recommended:OS: 64-bit Ubuntu 12.04 or 14.04 or Steam OSProcessor: Intel Core i7 2.5 Ghz (or equivalent AMD)Memory: 8 GB RAMGraphics: NVIDIA Geforce 680 / AMD 7870 with 2GB VRAM+Storage: 10 GB available spaceAdditional Notes: Due to OpenGL 4 Intel video cards no longer supported
287020,Minimum:OS: Ubuntu 14.04 LTSProcessor: 1.0 GHz ProcessorMemory: 512 MB RAMGraphics: 100% OpenGL accelerated card or onboard graphicsStorage: 2 GB available spaceSound Card: Any ALSA supported card on onboard audio,Recommended:OS: Ubuntu 14.04 LTSProcessor: 1.5 GHz ProcessorMemory: 1 GB RAMGraphics: 100% OpenGL accelerated card or onboard graphicsStorage: 2 GB available spaceSound Card: Any ALSA supported card on onboard audio
287370,Minimum RequirementsOS Ubuntu 14.04 (64bit) or SteamOSProcessor 2.6 GHz Intel Core2 Duo or equivalent.RAM 4GBHard Disk 35GBGraphics 1GB*Internet Broadband Internet connectionInput Keyboard & Mouse*Requires an Intel Iris Pro graphics card or an NVIDIA 600 series graphics card or better with driver version 352.21 or later.,Recommended RequirementsOS Ubuntu 14.04 (64bit) or SteamOSProcessor 3.4 GHz Intel i5 quad core or equivalent.RAM 8GBHard Disk 35GBGraphics 4GB**Internet Broadband Internet connectionInput Keyboard & Mouse**NVIDIA 760 series card or better with driver version 352.21 or later.
287371,Minimum RequirementsOS Ubuntu 14.04 (64bit) or SteamOSProcessor 2.6 GHz Intel Core2 Duo or equivalent.RAM 4GBHard Disk 35GBGraphics 1GB*Internet Broadband Internet connectionInput Keyboard & Mouse*Requires an Intel Iris Pro graphics card or an NVIDIA 600 series graphics card or better with driver version 352.21 or later.,Recommended RequirementsOS Ubuntu 14.04 (64bit) or SteamOSProcessor 3.4 GHz Intel i5 quad core or equivalent.RAM 8GBHard Disk 35GBGraphics 4GB**Internet Broadband Internet connectionInput Keyboard & Mouse**NVIDIA 760 series card or better with driver version 352.21 or later.
287390,Minimum:OS: 64-bit Ubuntu 12.04 or 14.04 or Steam OSProcessor: Intel Core i5 2.7 GHz (or equivalent AMD)Memory: 4 GB RAMGraphics: NVIDIA Geforce 460 / AMD 5850 with 2GB VRAMStorage: 10 GB available spaceAdditional Notes: Due to OpenGL 4 Intel video cards no longer supported,Recommended:OS: 64-bit Ubuntu 12.04 or 14.04 or Steam OSProcessor: Intel Core i7 2.5 Ghz (or equivalent AMD)Memory: 8 GB RAMGraphics: NVIDIA Geforce 680 / AMD 7870 with 2GB VRAM+Storage: 10 GB available spaceAdditional Notes: Due to OpenGL 4 Intel video cards no longer supported
287580,Minimum:OS: LinuxProcessor: Intel Core 2 or equivalentMemory: 2 GB RAMGraphics: OpenGL 2.0 compatible with 256 MB VRAM (NVIDIA GeForce 6600 series / ATI Radeon 9500 series)Storage: 1 GB available space,Recommended:OS: LinuxProcessor: Intel Core i3 or equivalentMemory: 4 GB RAMGraphics: OpenGL 2.0 compatible with 512 MB VRAM (NVIDIA GeForce GTX 260 series / ATI Radeon HD 4870 series)Storage: 2 GB available space
287600,Minimum:Processor: Intel Core i5Memory: 4 GB RAMGraphics: AMD Radeon HD 6970 (1 GB VRAM)Storage: 2 GB available spaceAdditional Notes: IntelHD Integrated Graphics Chips may work but are not supported,Recommended:Processor: Intel Core i7Memory: 16 GB RAMGraphics: Nvidia GeForce GTX 980 (4 GB VRAM)Storage: 4 GB available spaceAdditional Notes: IntelHD Integrated Graphics Chips may work but are not supported
287780,Minimum:OS: Major Linux Distributions from 2010Processor: 2 GHzMemory: 1 GB RAMGraphics: OpenGL 2.0 compatible video cardStorage: 820 MB available space,
287900,Minimum:Graphics: OpenGL 3.0,
287960,Minimum:OS: Ubuntu 10.10+Processor: SSE2 instruction set support (Pentium 4 / Celeron and later)Memory: 512 MB RAMGraphics: DirectX 9 (shader model 2.0) and laterStorage: 610 MB available space,
287980,Minimum:OS: Ubuntu 12.04 LTS or laterProcessor: 2 GHz or faster processorMemory: 1024 MB RAMGraphics: Shader Model 2.0Storage: 300 MB available space,
288020,Minimum:OS: glibc 2.15+ 32/64-bit. S3TC support is NOT required.Processor: 2.0 GHz Dual CoreMemory: 2 GB RAMGraphics: OpenGL 3.0+ 2.1 with ARB extensions acceptableStorage: 500 MB available spaceAdditional Notes: SDL_GameController devices fully supported,
288060,Minimum:Processor: 2 cpus 2.3 Ghz to 2.69 GhzMemory: 4 GB RAMGraphics: Intel HD Graphics 4000 or higherStorage: 3 GB available space,
288100,,
288140,Minimum:OS: Ubuntu,Recommended:OS: Ubuntu
288220,Minimum:OS: Linux x86/x86_64Processor: 1GhzMemory: 512 MB RAM,
288260,Minimum:OS: Steam OS Ubuntu DebianProcessor: 2.0 GHz Dual CoreMemory: 4 GB RAMGraphics: OpenGL 3.0+ 2.1 with ARB extensions acceptableNetwork: Broadband Internet connectionStorage: 4500 MB available spaceAdditional Notes:,
288880,Minimum:OS: Ubuntu 14.04 (Trusty Tahr)Processor: Intel(r) Core(tm) 2 Duo / AMD(r) Athlon(tm) X2 min. 2.8 GHZMemory: 4 GB RAMGraphics: Nvidia(r) / AMD(r) with 512 MB memoryStorage: 2 GB available space,Recommended:OS: Ubuntu 14.04 (Trusty Tahr)Processor: Intel(r) Core(tm) 2 Quad / AMD(r) Phenom(tm) X4 min. 34 GHzMemory: 8 GB RAMGraphics: Nvidia(r) / AMD(r) with 1024 MB memoryStorage: 2 GB available space
289760,Minimum:OS: Ubuntu 12.04 LTS fully updatedProcessor: 1.8 GHz dual core CPUMemory: 1 GB RAMGraphics: 256 MB GeForce 8800 Radeon HD 2000 or Intel HD 4000 GraphicsStorage: 200 MB available spaceSound Card: DirectX compatible sound card,Recommended:OS: SteamOSProcessor: 1.8 GHz dual core CPU
290000,Minimum:OS: Ubuntu 14.04.4 LTSProcessor: 3.0 GhzMemory: 2 GB RAMGraphics: Nvidia k2000mStorage: 700 MB available spaceSound Card: High Definition Audio,Recommended:OS: Ubuntu 16.04 LTS 64 BitProcessor: 3.7 GhzMemory: 4 GB RAMGraphics: Nvidia 750tiStorage: 700 MB available spaceSound Card: High Definition Audio
290060,Minimum:OS: Ubuntu 12.04+Processor: 2.0 Ghz Dual CoreMemory: 1 GB RAMGraphics: NVIDIA GTX 260 or AMD EquivalentStorage: 1 GB available space,
290260,Minimum:Memory: 512 MB RAMStorage: 100 MB available spaceAdditional Notes: Will attempt to install Adobe AIR on less common distros this may need to be done manually.,
