ID,MinReqsText,RecReqsText
115100,Minimum:OS:Snow Leopard 10.6.8 or laterProcessor: Intel Core Duo ProcessorMemory: 2 GB RAMHard Disk Space: 700 MB HD spaceVideo Card: ATI HD 2600 / NVIDIA 8800GT / Intel HD3000 or better card with at least 256 MB VRAM,Minimum:OS:Snow Leopard 10.6.8 or laterProcessor: Intel Core i Series ProcessorMemory: 4 GB RAMHard Disk Space: 700 MB HD spaceVideo Card: ATI HD 4670 / Nvidia 285 or better with at least 512 MB VRAM
115110,Minimum:OS: : Snow Leopard 10.6.8 or laterProcessor: Intel Core Duo ProcessorMemory: 2 GB of RAMGraphics: ATI HD 2600 / NVIDIA 8800GT / Intel HD3000 or better card with at least 256 MB VRAMHard Drive: 1.6 GB HD space Note:Leopard is not supported,Recommended:OS: : Snow Leopard 10.6.8 or laterProcessor: Intel Core i Series ProcessorMemory: 4 GB of RAMGraphics: ATI HD 4670 / Nvidia 285 or better with at least 512 MB VRAMHard Drive: 1.6 GB HD space Note:Leopard is not supported
115300,Operating System: 10.9.2 (Mavericks)CPU Processor: Intel i3 (Dual-Core)CPU Speed: 2.2GHzMemory: 4 GB RAMHard Disk Space: 13 GBVideo Card (ATI): Radeon HD 4850Video Card (NVidia): Geforce 640MVideo Card (Intel): IrisVideo Memory (VRam): 512 MBPeripherals: Macintosh mouse and keyboard NOTICE: The following video chipsets are unsupported for Call of Duty(r): Modern Warfare(r) 3:*ATI RADEON HD 2000 Series*ATI RADEON HD 6490M 6630M 3870*NVIDIA 9000 Series*NVIDIA 320M 330M*Intel HD 3000 4000 5000 NOTICE: This game is not supported on volumes formatted as Mac OS Extended (Case Sensitive),
116100,Minimum:OS: OS X 10.9 or higherProcessor: 2 GHz Dual Core Intel CPUMemory: 2 GB RAMGraphics: nVidia GeForce GT 9600M/320M or ATI (AMD) Radeon HD 4670 with 256 MB VRAM.Storage: 512 MB available spaceAdditional Notes: These specs are still being determined.,
116120,Processor:2 GHz Dual Core or higherMemory:2 GB RAMHard Drive:200 MB HD space,
200080,OS: OS X version Leopard 10.5.8 Snow Leopard 10.6.3 or later.Processor: Intel processorMemory: 512 MBGraphics: Intel GMA 950 ATI X160 NVIDIA 7300 graphics card or betterHard Drive: 1.1 GBOther: Internet connection,
200210,OS:Mac OS X v10.6 or laterProcessor:Intel Core(tm) Duo or fasterMemory:1 GB RAMHard Drive:100 MB HD space,
200260,OS: 10.7.5Processor: Intel Core 2 Duo 2.0 GHzMemory: 4GB RAMHard Disk Space: 16 GB free hard drive spaceVideo Card: 256MB VRAMOther Requirements: The following graphics cards are not supported: ATI X1xxx series ATI HD2xxx series NVIDIA 7xxx series NVIDIA 8xxx series NVIDIA 9400 NVIDIA 320M Intel HD3000 and Intel GMA series.,
200390,Minimum:OS: Mac OS X 10.8 (stable functioning is not guaranteed on Mac OS X 10.9)                Processor: 2 GHz (Intel)                Memory: 1 GB RAM                Graphics: NVIDIA 9600 256 MB or Intel HD 4000                Hard Drive: 3 GB HD space,Recommended:OS: Mac OS X 10.8 (stable functioning is not guaranteed on Mac OS X 10.9)                Processor: 2.5 GHz dual-core (Intel)                Memory: 2 GB RAM                Graphics: NVIDIA GT 650M 1 GB                Hard Drive: 3 GB HD space                Other Requirements: Broadband Internet connection
200510,Minimum:OS: 10.8.5 (Mountain Lion)Processor: 2.0 GHz Intel Core 2 Duo (Dual-Core)Memory: 4 GB RAMHard Disk Space: 20 GBVideo Memory: 256 MBVideo Card: AMD HD4000 / NVIDIA 9000 Series (See NOTICE for details)Additional: Broadband Internet Connection.NOTICE:The following graphics cards are not supported: ATI X1xxx series ATI HD2xxx series Intel GMA series NVIDIA 7xxx series NVIDIA 8xxx series.  The following cards require you to have 8GB of system RAM: NVIDIA 320M NVIDIA 9400 and Intel HD3000.,Recommended:OS: 10.9.1 (Mavericks)Processor: 2.4 GHz Intel Core 2 Duo (Dual-Core)Memory: 8 GB RAMHard Disk Space: 20 GBVideo Memory: 1GBAdditional: Broadband Internet Connection.NOTICE:The following graphics cards are not supported: ATI X1xxx series ATI HD2xxx series Intel GMA series NVIDIA 7xxx series NVIDIA 8xxx series.  The following cards require you to have 8GB of system RAM: NVIDIA 320M NVIDIA 9400 and Intel HD3000.
200710,OS: Mac OS X 10.8 10.9 10.10Processor: Intel Core 2 Duo 2.0GHz or faster processorMemory: 2GB System RAMHard Disk Space: 1.7GB free space (subject to change) on a case-insensitive volumeVideo Card: OpenGL 2.0 compatible 3D graphics card with at least 256MB of addressable memory (ATI Radeon x1600 or NVIDIA equivalent)Internet: A broadband internet connection (for Steam download and online multiplayer) - Online multiplayer requires a free Runic Account,
200900,Minimum:OS:OS X version Leopard 10.5.8 Snow Leopard 10.6.3 or later.Processor:Intel only Power PC not supportedMemory:128 MB RAMGraphics:64MB RAM,Recommended:Processor:Intel Core Duo 2.0 Ghz and aboveMemory:512 MB RAMGraphics:256MB RAM
200910,OS: Lion 10.7.5Processor: 1.7 GHz Dual Core or GreaterMemory: 2 GBHard Disk Space: 250 MBGraphics: OpenGL 3.0+ (2.1 with ARB extensions acceptable),
201040,Minimum:OS: OS X 10.5Processor: 2 GhzGraphics: OpenGL 2.0Storage: 256 MB available space,
201270,Minimum:OS: 10.9.5Processor: 1.8GHzMemory: 4GB MemoryGraphics: 256MB*Hard Drive:22GB HD spaceOther Requirements: The following graphics cards are not supported: ATI X1xxx series ATI HD2xxx series Intel GMA series Intel HD3000 NVIDIA 7xxx series NVIDIA 8xxx series NVIDIA 9400 and NVIDIA 3xx series. The following cards require you to have 8GB of system RAM: Intel HD4000.,Recommended:OS: 10.10.3Processor: 2.4 GHzMemory: 8GB MemoryGraphics: 2GB*Hard Drive: 22GB HD spaceOther Requirements: The following graphics cards are not supported: ATI X1xxx series ATI HD2xxx series Intel GMA series Intel HD3000 NVIDIA 7xxx series NVIDIA 8xxx series NVIDIA 9400 and NVIDIA 3xx series. The following cards require you to have 8GB of system RAM: Intel HD4000.
201271,Minimum:OS: 10.9.4Processor: 1.8GHzMemory: 4GB MemoryGraphics: 256MB*Hard Drive:22GB HD spaceOther Requirements: The following graphics cards are not supported: ATI X1xxx series ATI HD2xxx series Intel GMA series Intel HD3000 NVIDIA 7xxx series NVIDIA 8xxx series NVIDIA 9400 and NVIDIA 3xx series. The following cards require you to have 8GB of system RAM: Intel HD4000.,Recommended:OS: 10.9.4Processor: 2.4 GHzMemory: 8GB MemoryGraphics: 2GB*Hard Drive: 22GB HD spaceOther Requirements: The following graphics cards are not supported: ATI X1xxx series ATI HD2xxx series Intel GMA series Intel HD3000 NVIDIA 7xxx series NVIDIA 8xxx series NVIDIA 9400 and NVIDIA 3xx series. The following cards require you to have 8GB of system RAM: Intel HD4000.
201420,WARNING: CURRENTLY NOT COMPATIBLE WITH OS X 10.11 (EL CAPITAN)We are working on fixing this.Minimum:OS: Mac OS X 10.7 (Lion)Processor: Intel Core 2 Duo or comparableMemory: 2 GB RAMGraphics: Geforce 8000 series (discrete) or Intel HD 3000 (integrated) GPUHard Drive: 1 GB HD spaceController: Gamepad support,Recommended:OS: Mac OS X 10.8 (Mountain Lion)Processor: Intel i5 or comparableMemory: 4 GB RAMGraphics: Geforce 9800 GT or better with 1 GB of dedicated VRAMHard Drive: 1 GB HD spaceController: Gamepad support
201700,MINIMUM:OS: Mac OS X Mavericks (10.9)Processor: 3.06 GHz (E7600) Intel Core 2 DuoMemory: 4GB RAM Graphics: OpenGL 4.1 capableGraphics Memory: 512MBHard Disk Space: 12GBSupported GPUsnVidia: GeForce 640/650/660/675/680/750/755/775/780AMD: Radeon HD 5670/5750/5770/5870/6630/6490/6750/6770/6970Intel: 4000 5000 Iris,RECOMMENDED:Processor: Intel Core i5 Memory: 8GB RAM Graphics Memory: 1GB
201830,OS: Mac OS X 10.6Processor: 2.0 GHz Pentium or equivalentMemory: 2 GB RAMHard Disk Space: 2 GB Space FreeVideo Card: ATI or NVidia card w/ 256 MB RAMAdditional: Not recommended for MAC Minis or early-generation MacBooks,
202270,Minimum:OS:Mac OS X 10.6.8 or laterProcessor:Intel Core Duo Processor (2GHz or better)Memory:2 GB RAMGraphics:ATI Radeon HD 6750 / NVIDIA GeForce 320 / NVIDIA GeForce 9600 or higher Minimum Resolution: 1024x768Hard Drive:800 MB HD spaceOther Requirements:Broadband Internet connection,
202410,OS: Snow Leopard 10.6 or later.Processor: 2ghz Intel processor (PPC not supported)Memory: 512mb RAMHard Disk Space: 100mb disk spaceVideo Card: 128mb PCI express dedicated graphics card or equivalent mobile card capable of OpenGL 1.5,
202670,OS: OS X version Leopard 10.5.8 Snow Leopard 10.6.3 or later.Processor: Intel processorMemory: 512 MBGraphics: Intel GMA 950 ATI X160 NVIDIA 7300 graphics card or betterHard Drive: 2.1 GBOther: Internet connectionThe game will not work on PowerPC (G3/G4/G5) based Mac systems (PowerMac),
202730,OS:OS X version Leopard 10.5.8 Snow Leopard 10.6.3 or later.Processor:2 Ghz Intel processorMemory:512 MB RAMGraphics:OpenGL 256 MBHard Drive:100 MB HD space,
203140,Minimum:OS:OS X 10.9.2 MavericksProcessor:2.0 GHzMemory:4GB MemoryGraphics:512 MB*Hard Drive:24 GB HD spaceOther Requirements:The following graphics cards are not supported: ATI X1xxx series ATI HD2xxx series Intel GMA series Intel HD3000 NVIDIA 7xxx series NVIDIA 8xxx series NVIDIA 9xxx series NVIDIA 1xx series and NVIDIA 3xx series.The following cards require you to have 8GB of system RAM: Intel HD4000.,Recommended:OS:OS X 10.9.2 MavericksProcessor:2.4 GHzMemory:8GB MemoryGraphics:1GB*Hard Drive:24 GB HD spaceOther Requirements:The following graphics cards are not supported: ATI X1xxx series ATI HD2xxx series Intel GMA series Intel HD3000 NVIDIA 7xxx series NVIDIA 8xxx series NVIDIA 9xxx series NVIDIA 1xx series and NVIDIA 3xx series. The following cards require you to have 8GB of system RAM: Intel HD4000.
203160,Minimum:OS:OS X 10.9.1 MavericksProcessor:2.0 GHzMemory:4GB MemoryGraphics:512 MB*Hard Drive:14 GB HD spaceOther Requirements:The following graphics cards are not supported: ATI X1xxx series ATI HD2xxx series Intel GMA series Intel HD3000 NVIDIA 7xxx series NVIDIA 8xxx series NVIDIA 9xxx series and NVIDIA 3xx series. Intel HD4000 series cards require an Intel i7 CPU or better.,Recommended:OS:OS X 10.9.1 MavericksProcessor:2.4 GHzMemory:4GB MemoryGraphics:1GB*Hard Drive:14 GB HD spaceOther Requirements:The following graphics cards are not supported: ATI X1xxx series ATI HD2xxx series Intel GMA series Intel HD3000 NVIDIA 7xxx series NVIDIA 8xxx series NVIDIA 9xxx series and NVIDIA 3xx series. Intel HD4000 series cards require an Intel i7 CPU or better.
203210,Minimum:OS:OSX 10.7Processor:1GHz IntelMemory:512 MB RAMGraphics:OpenGL 1.5 capable graphics cardHard Drive:320 MB HD space,Recommended:Graphics:OpenGL 2.1 capable graphics card
203350,OS:OSX 10.7 (Lion) and aboveProcessor:2 GHz Intel CPUMemory:1 GB RAMGraphics:nVidia or AMD card with 256 Mb VRAM or moreHard Drive:8 GB HD spaceAdditional:15 or larger screen is recommended.,
203560,OS:OS X Leopard 10.58 Snow Leopard 10.6.3 or laterProcessor:Intel MacMemory:1 GB RAMGraphics:128 MB Video RAM and Shader 2.0Hard Drive:600 MB HD space,
203770,OS: Mac OS X 10.6.8 or laterProcessor: Intel Core Duo Processor (2GHz or better)Memory: 2 GB RAMHard Disk Space: 2 GBVideo Card: ATI Radeon HD 6750 /  NVIDIA GeForce 320 /  NVIDIA GeForce9600 or higher 1024MB graphics memory required,
203810,OS: MAC OS X 10.6.7 or higherProcessor: Intel Core Duo Processor (2GHz or better)Memory: 2GBHard Disk Space: At least 2 GB of SpaceVideo Card: ATI Radeon 2400 or higher / NVIDIA 8600M or higher / Intel HD Graphics 3000,
203830,OS: OSX Lion (10.7)                Processor: 2 GHz (Dual Core) Intel                Memory: 2 GB                Hard Disk Space:  5.5 GB,
204060,OS: OS X version Leopard 10.5.8 Snow Leopard 10.6.3 or later.Processor: Intel Core 2 Duo @ 2.4 GhzMemory: 1GB RAMHard Disk Space: 500 MB Free SpaceVideo Card: Graphics Card with 128 MB of RAM,
204080,Minimum:OS:Mac OSX 10.7 or laterProcessor:2.4 GHz Dual CoreMemory:4 GB RAMGraphics:512 MB NVIDIA GeForce 9800 / ATI Radeon HD 2600 XTHard Drive:2 GB HD spaceOther Requirements:Broadband Internet connection,Recommended:OS:OSX 10.7 or laterProcessor:2.4 GHz Dual CoreMemory:4 GB RAMGraphics:1 GB NVIDIA 460 / AMD Radeon 5870Hard Drive:2 GB HD spaceOther Requirements:Broadband Internet connection
204100,OS: Mac OS X 10.7.5 LionProcessor: Intel Dual Core Xeon / Core i Series 2.4 GHZ or greaterMemory: 4GBHard Disk Space: 32GBVideo Card:  NVIDIA(r) 8800GT 512MB VRAM / AMD Radeon HD 4870 512 VRAM,
204180,OS: OS X version Snow Leopard 10.6.3 or later.Processor: Intel 1GHz or higherMemory: 512 MBHard Disk Space: 660 MBVideo Card: OpenGL compatible graphics card with 128 MB of memorySound: Any sound card capable of stereo output,
204220,Minimum:OS: OS X version Leopard 10.5.8 Snow Leopard 10.6.3 or later.Processor: Intel Core 2 DuoMemory: 2 GB RAMHard Disk Space: 500MB spaceVideo Card: GT 120 or betterSound: On Board Soundcard,Recommended:OS: OS X version Leopard 10.5.8 Snow Leopard 10.6.3 or later.Processor: Intel Core 2 DuoMemory: 4 GB RAMHard Disk Space: 500MB spaceVideo Card: nVidia 8800 GTS or betterSound: On Board Soundcard
204240,Minimum:OS X 10.6 or newerProcessor:1.4 GHzMemory:2 GB RAMHard Drive:400 MB HD spaceGPU with 256MB cache with Open GL 2.1 recommended,
204300,Minimum:OS: OS X version Leopard 10.5.8 Snow Leopard 10.6.3 or later.Processor: Intel Core DuoMemory: 2 GB RAMGraphics: 256 MBHard Drive: 2.5 GD HD space,Recommended:OS: OS X version Lion 10.7 or later.Processor: Any Processor with 2 CoresMemory: 4 GB RAMGraphics: ATI or NVIDIA Videocard with at least 512MB or higher.Hard Drive: 2.5 GD HD spaceOther: Broadband Internet connection
204360,Minimum:OS:Mac OS X 10.5 - LeopardProcessor:Intel Core 2 Duo 2GHz+ or betterMemory:2 GB RAMGraphics:256 MB video cardHard Drive:255 MB HD spaceSound:Mac compatible sound cardOther Requirements:Broadband Internet connectionAdditional:With the right drivers the game supports Microsoft(r) Xbox 360 Sony PS3 and Logitech controllers        Additional:Ultra Graphics Mode requires a 64-bit OS at least 4GB of RAM and a 2GB VRAM.,
204440,Minimum:OS:OS X 10.6 and 10.7Processor:1.0 GHz CPU Memory:1 GB RAMHard Drive:80 MB HD space,
204530,Minimum:OS:Mac OS X 10.7 or aboveProcessor:2.2 GHzMemory:1 GB RAMGraphics:256MB OpenGL 2.1 CompartibleHard Drive:300 MB HD space,
204630,Minimum:OS: Mac OS X 10.7 or higherProcessor:1GHz processorMemory:256 MB RAMHard Drive:30 MB HD space,
204840,Minimum:OS: Mac(r) OS X Lion 10.7.4Processor: Intel Core 2 Duo @ 2.53GhzMemory: 4 GB Graphics: NVIDIA(r) GeForce(r) 9400 256MB Hard Drive: 500 MB or more,Recommended:OS: Mac OS X Lion 10.7.4Processor: 2.66 Ghz Intel Core i5Memory: 4 GBGraphics: AMD Radeon HD 4850 512 mbHard Drive: 1 GB Supported Video Cards at Time of Release:ATI Radeon HD 2600XT / 3000 / 4000 / 5000 / 6000 / 7000 seriesNvidia GeForce 7600GS / 8 / 9 / 100 / 200 / 400 / 500 / 600 seriesLaptop versions of these cards may work but are NOT supported. These chipsets are the only ones that will run this game.
205020,Minimum:OS: OSXProcessor: Intel 2GHzMemory: 2 GB RAM,
205060,Minimum:OS:OS X version Snow Leopard 10.6.3 or later.Processor:2.0+ GHzMemory:512 MB RAMGraphics:OpenGL 2.1 and shader model 3 with 128 MB of memoryHard Drive:100 MB HD spaceSound:Any sound card capable of stereo output,
205070,Minimum:OS:OSX version Snow Leopard 10.6.3 or laterProcessor:2.0+ GHzMemory:512 MB RAMGraphics:Open GL 2.1 and shader model 3 with 128 MB of memoryHard Drive:100 MB HD spaceSound:Any sound card capable of stereo output,
205080,Minimum:OS:OSX version Snow Leopard 10.6.3 or laterProcessor:2.0+ GHzMemory:512 MB RAMGraphics:Open GL 2.1 and shader model 3 with 128 MB of memoryHard Drive:100 MB HD spaceSound:Any sound card capable of stereo outputAdditional:Playing with a keyboard and mouse is recommended.,Recommended:Additional:Playing with a keyboard and mouse is recommended.
205090,Minimum:OS: OSX version Snow Leopard 10.6.3 or laterProcessor: 2.0+ GHzMemory: 512 MB RAMGraphics: OpenGL 2.1 and shader model 3 with 128 MB of memoryStorage: 100 MB available spaceSound Card: Any sound card capable of stereo output,
205530,OS: OS X 10.6 or laterMemory: 2 GB RAMHard Drive: 125 MB HD space,
205550,Minimum:OS:Mac OS X 10.6 or laterProcessor:2.4 GHz or fasterMemory:1 MB RAMGraphics:Dedicated graphics card 128 VRAMHard Drive:800 MB HD spaceOther Requirements:Broadband Internet connection,Recommended:OS:Mac OS X 10.6 or laterProcessor:2.2 GHz or faster multi-coreMemory:2 MB RAMGraphics:Dedicated graphics card 512 VRAMHard Drive:800 MB HD spaceOther Requirements:Broadband Internet connection
205690,OS: OS X version Leopard 10.5.8 Snow Leopard 10.6.3 or later.Processor: Intel 2 GHzMemory: 256 MBHard Disk Space: 12 MBAdditional: Flash Player 10,
205730,,
205870,OS: OS X version Leopard 10.5.8 Snow Leopard 10.6.3 or later.Processor: 1.2 GHz Dual-Core or higherMemory: 2GB or higherHard Disk Space: 15MB,
205910,Minimum:OS: 10.5Processor: Intel Core DuoMemory: 2 GB RAMGraphics: ATI Radeon 2400 or better / NVIDIA 8600M or betterHard Drive: 1500 MB HD space        Additional Notes: 3 button mouse or Xbox 360 controller recommended.,Recommended:Processor: Intel Core 2 Duo / Core i5Memory: 4 GB RAMGraphics: ATI Radeon 2800 XT or better / NVIDIA GeForce 9600 or better        Additional Notes: 3 button mouse or Xbox 360 controller recommended.
205990,Minimum:OS: OS: Maveric or 10.8Processor: Dual Core CPU with 266GHz clock speed or higherMemory: 4 GB RAMGraphics: nVidia GeForce 8600 GT or ATI Radeon HD 6570 equivalentStorage: 2 GB available spaceSound Card: DirectX 9.0c compatible,
206190,Minimum:OS: OS X 10.7 or laterProcessor: 2GHzMemory: 1GB RAMVideo card: 512MBHard Drive: 700MB HD space,
206370,OS: OSX 10.7 or laterProcessor:2Ghz+Memory:512 MB RAMGraphics:>= 256 MB VRAM OpenGL 2.1+ GLSL 1.2+Hard Drive:300 MB HD spaceAdditional:Supports Xbox 360 Controller and other SDL-compatible controllers,
206440,OS: OS X 10.6.8        Graphics: OpenGL 2.0 capable graphics card        Hard Drive: 500 MB available space,
206480,MinimumOS: 10.7.5                Processor: 2.0 GHz Intel Core i5                 Memory: 2 GB                Hard Disk Space: 18 GB of available space                                 Video Card: Intel HD Graphics 3000 or better                DirectX(r): Not Required (OpenGL)                Sound: Integrated Sound,RecommendedOS: 10.7.5                Processor: 2.0 GHz Intel Core i7                Memory: 4 GB                Hard Disk Space: 18 GB of available space                                 Video Card: nVidia GeForce GT 650M or better                DirectX(r): Not Required (OpenGL)                Sound: Integrated Sound
206610,Minimum:OS:Mac Snow LeopardProcessor:Intel Mac 2.0 GHz or betterMemory:512 MB RAMGraphics:Per Pixel Shader 2.0 128 MB RamHard Drive:300 MB HD space,Recommended:OS:Mac Snow LeopardProcessor:Intel Mac 2.0 GHz or betterMemory:512 MB RAMHard Drive:300 MB HD space
